STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00041253,"CACHUMA LAKE, CA US",1953-01-26,,,0,0,0,63,40,43
USC00041253,"CACHUMA LAKE, CA US",1953-01-27,,,0,0,0,63,27,32
USC00041253,"CACHUMA LAKE, CA US",1953-01-28,,,0,0,0,68,30,35
USC00041253,"CACHUMA LAKE, CA US",1953-01-29,,,0,0,0,70,33,37
USC00041253,"CACHUMA LAKE, CA US",1953-01-30,,,0,0,0,79,33,37
USC00041253,"CACHUMA LAKE, CA US",1953-01-31,,,0,0,0,78,35,45
USC00041253,"CACHUMA LAKE, CA US",1953-02-01,,,0,0,0,78,35,38
USC00041253,"CACHUMA LAKE, CA US",1953-02-02,,,0,0,0,74,33,39
USC00041253,"CACHUMA LAKE, CA US",1953-02-03,,,0,0,0,75,39,47
USC00041253,"CACHUMA LAKE, CA US",1953-02-04,,,0,0,0,72,32,37
USC00041253,"CACHUMA LAKE, CA US",1953-02-05,,,0,0,0,78,34,50
USC00041253,"CACHUMA LAKE, CA US",1953-02-06,,,0,0,0,71,35,46
USC00041253,"CACHUMA LAKE, CA US",1953-02-07,,,0,0,0,76,38,48
USC00041253,"CACHUMA LAKE, CA US",1953-02-08,,,0,0,0,75,37,44
USC00041253,"CACHUMA LAKE, CA US",1953-02-09,,,0,0,0,64,31,38
USC00041253,"CACHUMA LAKE, CA US",1953-02-10,,,0,0,0,64,28,37
USC00041253,"CACHUMA LAKE, CA US",1953-02-11,,,0,0,0,64,30,37
USC00041253,"CACHUMA LAKE, CA US",1953-02-12,,,0,0,0,67,28,32
USC00041253,"CACHUMA LAKE, CA US",1953-02-13,,,0,0,0,67,30,37
USC00041253,"CACHUMA LAKE, CA US",1953-02-14,,,0,0,0,69,31,39
USC00041253,"CACHUMA LAKE, CA US",1953-02-15,,,0,0,0,70,35,37
USC00041253,"CACHUMA LAKE, CA US",1953-02-16,,,0,0,0,70,29,36
USC00041253,"CACHUMA LAKE, CA US",1953-02-17,,,0,0,0,75,29,38
USC00041253,"CACHUMA LAKE, CA US",1953-02-18,,,0,0,0,76,31,44
USC00041253,"CACHUMA LAKE, CA US",1953-02-19,,,0,0,0,59,32,38
USC00041253,"CACHUMA LAKE, CA US",1953-02-20,,,0,0,0,57,23,29
USC00041253,"CACHUMA LAKE, CA US",1953-02-21,,,0,0,0,59,23,30
USC00041253,"CACHUMA LAKE, CA US",1953-02-22,,,0,0,0,62,24,32
USC00041253,"CACHUMA LAKE, CA US",1953-02-23,,,0,0,0,66,32,40
USC00041253,"CACHUMA LAKE, CA US",1953-02-24,,,0,0,0,55,25,30
USC00041253,"CACHUMA LAKE, CA US",1953-02-25,,,0,0,0,65,25,34
USC00041253,"CACHUMA LAKE, CA US",1953-02-26,,,0,0,0,77,29,42
USC00041253,"CACHUMA LAKE, CA US",1953-02-27,,,0,0,0,75,25,34
USC00041253,"CACHUMA LAKE, CA US",1953-02-28,,,0,0,0,71,29,32
USC00041253,"CACHUMA LAKE, CA US",1953-03-01,,,0,0,0,50,27,31
USC00041253,"CACHUMA LAKE, CA US",1953-03-02,,,0.05,0,0,61,27,30
USC00041253,"CACHUMA LAKE, CA US",1953-03-03,,,0,0,0,56,25,27
USC00041253,"CACHUMA LAKE, CA US",1953-03-04,,,0,0,0,64,,40
USC00041253,"CACHUMA LAKE, CA US",1953-03-05,,,0,0,0,70,,45
USC00041253,"CACHUMA LAKE, CA US",1953-03-06,,,0,0,0,80,37,46
USC00041253,"CACHUMA LAKE, CA US",1953-03-07,,,0,0,0,80,39,43
USC00041253,"CACHUMA LAKE, CA US",1953-03-08,,,0,0,0,82,37,47
USC00041253,"CACHUMA LAKE, CA US",1953-03-09,,,0,0,0,78,36,41
USC00041253,"CACHUMA LAKE, CA US",1953-03-10,,,0,0,0,64,34,44
USC00041253,"CACHUMA LAKE, CA US",1953-03-11,,,0,0,0,63,38,46
USC00041253,"CACHUMA LAKE, CA US",1953-03-12,,,0,0,0,62,,45
USC00041253,"CACHUMA LAKE, CA US",1953-03-13,,,0,0,0,59,,38
USC00041253,"CACHUMA LAKE, CA US",1953-03-14,,,0,0,0,65,,45
USC00041253,"CACHUMA LAKE, CA US",1953-03-15,,,0,0,0,68,,42
USC00041253,"CACHUMA LAKE, CA US",1953-03-16,,,0,0,0,71,,33
USC00041253,"CACHUMA LAKE, CA US",1953-03-17,,,0,0,0,67,,45
USC00041253,"CACHUMA LAKE, CA US",1953-03-18,,,0,0,0,66,,40
USC00041253,"CACHUMA LAKE, CA US",1953-03-19,,,0,0,0,65,,46
USC00041253,"CACHUMA LAKE, CA US",1953-03-20,,,0.25,0,0,58,,43
USC00041253,"CACHUMA LAKE, CA US",1953-03-21,,,0,0,0,60,,44
USC00041253,"CACHUMA LAKE, CA US",1953-03-22,,,0,0,0,66,,50
USC00041253,"CACHUMA LAKE, CA US",1953-03-23,,,0,0,0,79,,58
USC00041253,"CACHUMA LAKE, CA US",1953-03-24,,,0,0,0,83,,48
USC00041253,"CACHUMA LAKE, CA US",1953-03-25,,,0,0,0,73,,50
USC00041253,"CACHUMA LAKE, CA US",1953-03-26,,,0,0,0,68,,42
USC00041253,"CACHUMA LAKE, CA US",1953-03-27,,,0,0,0,68,,46
USC00041253,"CACHUMA LAKE, CA US",1953-03-28,,,0,0,0,72,,46
USC00041253,"CACHUMA LAKE, CA US",1953-03-29,,,0,0,0,61,,44
USC00041253,"CACHUMA LAKE, CA US",1953-03-30,,,0,0,0,60,,46
USC00041253,"CACHUMA LAKE, CA US",1953-03-31,,,0,0,0,65,,42
USC00041253,"CACHUMA LAKE, CA US",1953-04-01,,,0,0,0,73,38,47
USC00041253,"CACHUMA LAKE, CA US",1953-04-02,,,0,0,0,79,35,44
USC00041253,"CACHUMA LAKE, CA US",1953-04-03,,,0,0,0,64,37,44
USC00041253,"CACHUMA LAKE, CA US",1953-04-04,,,0,0,0,71,40,48
USC00041253,"CACHUMA LAKE, CA US",1953-04-05,,,0,0,0,73,40,48
USC00041253,"CACHUMA LAKE, CA US",1953-04-06,,,0,0,0,67,40,48
USC00041253,"CACHUMA LAKE, CA US",1953-04-07,,,0,0,0,64,38,46
USC00041253,"CACHUMA LAKE, CA US",1953-04-08,,,0,0,0,61,37,44
USC00041253,"CACHUMA LAKE, CA US",1953-04-09,,,0,0,0,58,39,44
USC00041253,"CACHUMA LAKE, CA US",1953-04-10,,,0,0,0,62,31,48
USC00041253,"CACHUMA LAKE, CA US",1953-04-11,,,0,0,0,63,40,50
USC00041253,"CACHUMA LAKE, CA US",1953-04-12,,,0,0,0,70,42,56
USC00041253,"CACHUMA LAKE, CA US",1953-04-13,,,0,0,0,70,42,54
USC00041253,"CACHUMA LAKE, CA US",1953-04-14,,,0,0,0,70,36,57
USC00041253,"CACHUMA LAKE, CA US",1953-04-15,,,0,0,0,76,34,56
USC00041253,"CACHUMA LAKE, CA US",1953-04-16,,,0,0,0,79,37,46
USC00041253,"CACHUMA LAKE, CA US",1953-04-17,,,0,0,0,70,44,59
USC00041253,"CACHUMA LAKE, CA US",1953-04-18,,,0,0,0,74,36,57
USC00041253,"CACHUMA LAKE, CA US",1953-04-19,,,0,0,0,71,42,46
USC00041253,"CACHUMA LAKE, CA US",1953-04-20,,,0.15,0,0,60,43,50
USC00041253,"CACHUMA LAKE, CA US",1953-04-21,,,0.23,0,0,64,43,47
USC00041253,"CACHUMA LAKE, CA US",1953-04-22,,,0,0,0,71,44,47
USC00041253,"CACHUMA LAKE, CA US",1953-04-23,,,0,0,0,72,47,50
USC00041253,"CACHUMA LAKE, CA US",1953-04-24,,,0,0,0,75,46,48
USC00041253,"CACHUMA LAKE, CA US",1953-04-25,,,0,0,0,75,44,48
USC00041253,"CACHUMA LAKE, CA US",1953-04-26,,,0,0,0,75,45,55
USC00041253,"CACHUMA LAKE, CA US",1953-04-27,,,0.06,0,0,74,49,51
USC00041253,"CACHUMA LAKE, CA US",1953-04-28,,,0.79,0,0,57,42,46
USC00041253,"CACHUMA LAKE, CA US",1953-04-29,,,0,0,0,64,41,46
USC00041253,"CACHUMA LAKE, CA US",1953-04-30,,,0,0,0,66,41,46
USC00041253,"CACHUMA LAKE, CA US",1953-05-01,,,0,0,0,63,41,47
USC00041253,"CACHUMA LAKE, CA US",1953-05-02,,,0,0,0,70,33,48
USC00041253,"CACHUMA LAKE, CA US",1953-05-03,,,0,0,0,79,41,57
USC00041253,"CACHUMA LAKE, CA US",1953-05-04,,,0,0,0,84,45,63
USC00041253,"CACHUMA LAKE, CA US",1953-05-05,,,0,0,0,86,48,60
USC00041253,"CACHUMA LAKE, CA US",1953-05-06,,,0,0,0,87,47,62
USC00041253,"CACHUMA LAKE, CA US",1953-05-07,,,0,0,0,84,46,49
USC00041253,"CACHUMA LAKE, CA US",1953-05-08,,,0,0,0,73,36,48
USC00041253,"CACHUMA LAKE, CA US",1953-05-09,,,0,0,0,68,43,50
USC00041253,"CACHUMA LAKE, CA US",1953-05-10,,,0,0,0,71,32,48
USC00041253,"CACHUMA LAKE, CA US",1953-05-11,,,0,0,0,77,38,41
USC00041253,"CACHUMA LAKE, CA US",1953-05-12,,,0,0,0,77,34,54
USC00041253,"CACHUMA LAKE, CA US",1953-05-13,,,0,0,0,80,43,47
USC00041253,"CACHUMA LAKE, CA US",1953-05-14,,,0,0,0,78,42,48
USC00041253,"CACHUMA LAKE, CA US",1953-05-15,,,0,0,0,68,43,44
USC00041253,"CACHUMA LAKE, CA US",1953-05-16,,,0,0,0,55,43,45
USC00041253,"CACHUMA LAKE, CA US",1953-05-17,,,0,0,0,65,39,47
USC00041253,"CACHUMA LAKE, CA US",1953-05-18,,,0,0,0,76,39,43
USC00041253,"CACHUMA LAKE, CA US",1953-05-19,,,0,0,0,81,44,50
USC00041253,"CACHUMA LAKE, CA US",1953-05-20,,,0,0,0,77,47,49
USC00041253,"CACHUMA LAKE, CA US",1953-05-21,,,0,0,0,75,36,48
USC00041253,"CACHUMA LAKE, CA US",1953-05-22,,,0,0,0,76,35,47
USC00041253,"CACHUMA LAKE, CA US",1953-05-23,,,0,0,0,77,37,49
USC00041253,"CACHUMA LAKE, CA US",1953-05-24,,,0,0,0,70,35,48
USC00041253,"CACHUMA LAKE, CA US",1953-05-25,,,0,0,0,66,31,44
USC00041253,"CACHUMA LAKE, CA US",1953-05-26,,,0,0,0,67,33,46
USC00041253,"CACHUMA LAKE, CA US",1953-05-27,,,0,0,0,67,37,47
USC00041253,"CACHUMA LAKE, CA US",1953-05-28,,,0,0,0,62,45,48
USC00041253,"CACHUMA LAKE, CA US",1953-05-29,,,0,0,0,60,36,45
USC00041253,"CACHUMA LAKE, CA US",1953-05-30,,,0,0,0,72,35,48
USC00041253,"CACHUMA LAKE, CA US",1953-05-31,,,0,0,0,78,48,52
USC00041253,"CACHUMA LAKE, CA US",1953-06-01,,,0,0,0,69,47,49
USC00041253,"CACHUMA LAKE, CA US",1953-06-02,,,0,0,0,64,39,48
USC00041253,"CACHUMA LAKE, CA US",1953-06-03,,,0,0,0,76,34,46
USC00041253,"CACHUMA LAKE, CA US",1953-06-04,,,0,0,0,83,45,50
USC00041253,"CACHUMA LAKE, CA US",1953-06-05,,,0,0,0,76,38,50
USC00041253,"CACHUMA LAKE, CA US",1953-06-06,,,0,0,0,77,41,52
USC00041253,"CACHUMA LAKE, CA US",1953-06-07,,,0,0,0,77,50,53
USC00041253,"CACHUMA LAKE, CA US",1953-06-08,,,0,0,0,69,46,48
USC00041253,"CACHUMA LAKE, CA US",1953-06-09,,,0,0,0,74,45,50
USC00041253,"CACHUMA LAKE, CA US",1953-06-10,,,0,0,0,73,35,48
USC00041253,"CACHUMA LAKE, CA US",1953-06-11,,,0,0,0,77,41,56
USC00041253,"CACHUMA LAKE, CA US",1953-06-12,,,0,0,0,77,41,56
USC00041253,"CACHUMA LAKE, CA US",1953-06-13,,,0,0,0,81,36,60
USC00041253,"CACHUMA LAKE, CA US",1953-06-14,,,0,0,0,86,37,53
USC00041253,"CACHUMA LAKE, CA US",1953-06-15,,,0,0,0,82,46,52
USC00041253,"CACHUMA LAKE, CA US",1953-06-16,,,0,0,0,79,37,47
USC00041253,"CACHUMA LAKE, CA US",1953-06-17,,,0,0,0,69,44,50
USC00041253,"CACHUMA LAKE, CA US",1953-06-18,,,0,0,0,70,45,57
USC00041253,"CACHUMA LAKE, CA US",1953-06-19,,,0,0,0,70,47,56
USC00041253,"CACHUMA LAKE, CA US",1953-06-20,,,0,0,0,72,36,58
USC00041253,"CACHUMA LAKE, CA US",1953-06-21,,,0,0,0,81,38,62
USC00041253,"CACHUMA LAKE, CA US",1953-06-22,,,0,0,0,86,40,58
USC00041253,"CACHUMA LAKE, CA US",1953-06-23,,,0,0,0,94,42,63
USC00041253,"CACHUMA LAKE, CA US",1953-06-24,,,0,0,0,94,43,55
USC00041253,"CACHUMA LAKE, CA US",1953-06-25,,,0,0,0,97,43,56
USC00041253,"CACHUMA LAKE, CA US",1953-06-26,,,0,0,0,93,40,49
USC00041253,"CACHUMA LAKE, CA US",1953-06-27,,,0,0,0,80,40,47
USC00041253,"CACHUMA LAKE, CA US",1953-06-28,,,0,0,0,80,40,48
USC00041253,"CACHUMA LAKE, CA US",1953-06-29,,,0,0,0,80,39,46
USC00041253,"CACHUMA LAKE, CA US",1953-06-30,,,0,0,0,84,38,44
USC00041253,"CACHUMA LAKE, CA US",1953-07-01,,,0,0,0,81,39,43
USC00041253,"CACHUMA LAKE, CA US",1953-07-02,,,0,0,0,83,40,43
USC00041253,"CACHUMA LAKE, CA US",1953-07-03,,,0,0,0,88,40,44
USC00041253,"CACHUMA LAKE, CA US",1953-07-04,,,0,0,0,92,42,46
USC00041253,"CACHUMA LAKE, CA US",1953-07-05,,,0,0,0,96,40,56
USC00041253,"CACHUMA LAKE, CA US",1953-07-06,,,0,0,0,100,44,55
USC00041253,"CACHUMA LAKE, CA US",1953-07-07,,,0,0,0,100,43,54
USC00041253,"CACHUMA LAKE, CA US",1953-07-08,,,0,0,0,95,45,58
USC00041253,"CACHUMA LAKE, CA US",1953-07-09,,,0,0,0,97,52,62
USC00041253,"CACHUMA LAKE, CA US",1953-07-10,,,0,0,0,100,51,63
USC00041253,"CACHUMA LAKE, CA US",1953-07-11,,,0,0,0,104,50,67
USC00041253,"CACHUMA LAKE, CA US",1953-07-12,,,0,0,0,102,46,62
USC00041253,"CACHUMA LAKE, CA US",1953-07-13,,,0,0,0,96,49,56
USC00041253,"CACHUMA LAKE, CA US",1953-07-14,,,0,0,0,92,52,62
USC00041253,"CACHUMA LAKE, CA US",1953-07-15,,,0,0,0,97,53,63
USC00041253,"CACHUMA LAKE, CA US",1953-07-16,,,0,0,0,94,44,53
USC00041253,"CACHUMA LAKE, CA US",1953-07-17,,,0,0,0,89,44,52
USC00041253,"CACHUMA LAKE, CA US",1953-07-18,,,0,0,0,85,43,49
USC00041253,"CACHUMA LAKE, CA US",1953-07-19,,,0,0,0,88,44,58
USC00041253,"CACHUMA LAKE, CA US",1953-07-20,,,0,0,0,92,45,59
USC00041253,"CACHUMA LAKE, CA US",1953-07-21,,,0,0,0,94,44,58
USC00041253,"CACHUMA LAKE, CA US",1953-07-22,,,0,0,0,92,46,56
USC00041253,"CACHUMA LAKE, CA US",1953-07-23,,,0,0,0,92,43,51
USC00041253,"CACHUMA LAKE, CA US",1953-07-24,,,0,0,0,93,44,53
USC00041253,"CACHUMA LAKE, CA US",1953-07-25,,,0,0,0,80,42,51
USC00041253,"CACHUMA LAKE, CA US",1953-07-26,,,0,0,0,85,43,52
USC00041253,"CACHUMA LAKE, CA US",1953-07-27,,,0,0,0,90,39,62
USC00041253,"CACHUMA LAKE, CA US",1953-07-28,,,0,0,0,91,44,58
USC00041253,"CACHUMA LAKE, CA US",1953-07-29,,,0,0,0,88,42,53
USC00041253,"CACHUMA LAKE, CA US",1953-07-30,,,0,0,0,88,41,54
USC00041253,"CACHUMA LAKE, CA US",1953-07-31,,,0,0,0,87,39,54
USC00041253,"CACHUMA LAKE, CA US",1953-08-01,,,0,0,0,86,46,57
USC00041253,"CACHUMA LAKE, CA US",1953-08-02,,,0,0,0,83,48,53
USC00041253,"CACHUMA LAKE, CA US",1953-08-03,,,0,0,0,74,46,55
USC00041253,"CACHUMA LAKE, CA US",1953-08-04,,,0,0,0,77,48,55
USC00041253,"CACHUMA LAKE, CA US",1953-08-05,,,0,0,0,82,45,55
USC00041253,"CACHUMA LAKE, CA US",1953-08-06,,,0,0,0,82,42,54
USC00041253,"CACHUMA LAKE, CA US",1953-08-07,,,0,0,0,86,41,58
USC00041253,"CACHUMA LAKE, CA US",1953-08-08,,,0,0,0,90,39,59
USC00041253,"CACHUMA LAKE, CA US",1953-08-09,,,0,0,0,91,43,56
USC00041253,"CACHUMA LAKE, CA US",1953-08-10,,,0,0,0,92,44,58
USC00041253,"CACHUMA LAKE, CA US",1953-08-11,,,0,0,0,94,44,58
USC00041253,"CACHUMA LAKE, CA US",1953-08-12,,,0,0,0,83,46,58
USC00041253,"CACHUMA LAKE, CA US",1953-08-13,,,0,0,0,96,41,60
USC00041253,"CACHUMA LAKE, CA US",1953-08-14,,,0,0,0,97,44,52
USC00041253,"CACHUMA LAKE, CA US",1953-08-15,,,0,0,0,98,44,52
USC00041253,"CACHUMA LAKE, CA US",1953-08-16,,,0,0,0,85,39,58
USC00041253,"CACHUMA LAKE, CA US",1953-08-17,,,0,0,0,90,42,58
USC00041253,"CACHUMA LAKE, CA US",1953-08-18,,,0,0,0,91,40,52
USC00041253,"CACHUMA LAKE, CA US",1953-08-19,,,0,0,0,92,40,52
USC00041253,"CACHUMA LAKE, CA US",1953-08-20,,,0,0,0,90,42,52
USC00041253,"CACHUMA LAKE, CA US",1953-08-21,,,0,0,0,88,44,52
USC00041253,"CACHUMA LAKE, CA US",1953-08-22,,,0,0,0,87,38,50
USC00041253,"CACHUMA LAKE, CA US",1953-08-23,,,0,0,0,92,38,54
USC00041253,"CACHUMA LAKE, CA US",1953-08-24,,,0,0,0,92,38,54
USC00041253,"CACHUMA LAKE, CA US",1953-08-25,,,0,0,0,94,36,50
USC00041253,"CACHUMA LAKE, CA US",1953-08-26,,,0,0,0,95,34,50
USC00041253,"CACHUMA LAKE, CA US",1953-08-27,,,0,0,0,95,40,54
USC00041253,"CACHUMA LAKE, CA US",1953-08-28,,,0,0,0,94,36,58
USC00041253,"CACHUMA LAKE, CA US",1953-08-29,,,0,0,0,89,37,58
USC00041253,"CACHUMA LAKE, CA US",1953-08-30,,,0,0,0,91,34,62
USC00041253,"CACHUMA LAKE, CA US",1953-08-31,,,0,0,0,90,44,58
USC00041253,"CACHUMA LAKE, CA US",1953-09-01,,,0,0,0,91,48,60
USC00041253,"CACHUMA LAKE, CA US",1953-09-02,,,0,0,0,87,51,52
USC00041253,"CACHUMA LAKE, CA US",1953-09-03,,,0,0,0,92,51,61
USC00041253,"CACHUMA LAKE, CA US",1953-09-04,,,0,0,0,91,53,58
USC00041253,"CACHUMA LAKE, CA US",1953-09-05,,,0,0,0,92,52,58
USC00041253,"CACHUMA LAKE, CA US",1953-09-06,,,0,0,0,87,51,57
USC00041253,"CACHUMA LAKE, CA US",1953-09-07,,,0,0,0,92,45,51
USC00041253,"CACHUMA LAKE, CA US",1953-09-08,,,0,0,0,86,45,58
USC00041253,"CACHUMA LAKE, CA US",1953-09-09,,,0,0,0,90,45,54
USC00041253,"CACHUMA LAKE, CA US",1953-09-10,,,0,0,0,96,53,60
USC00041253,"CACHUMA LAKE, CA US",1953-09-11,,,0,0,0,98,58,64
USC00041253,"CACHUMA LAKE, CA US",1953-09-12,,,0,0,0,104,56,66
USC00041253,"CACHUMA LAKE, CA US",1953-09-13,,,0,0,0,104,57,64
USC00041253,"CACHUMA LAKE, CA US",1953-09-14,,,0,0,0,102,54,60
USC00041253,"CACHUMA LAKE, CA US",1953-09-15,,,0,0,0,93,55,61
USC00041253,"CACHUMA LAKE, CA US",1953-09-16,,,0,0,0,85,52,60
USC00041253,"CACHUMA LAKE, CA US",1953-09-17,,,0,0,0,84,54,58
USC00041253,"CACHUMA LAKE, CA US",1953-09-18,,,0,0,0,80,52,61
USC00041253,"CACHUMA LAKE, CA US",1953-09-19,,,0,0,0,83,,60
USC00041253,"CACHUMA LAKE, CA US",1953-09-20,,,0,0,0,81,45,50
USC00041253,"CACHUMA LAKE, CA US",1953-09-21,,,0,0,0,78,44,48
USC00041253,"CACHUMA LAKE, CA US",1953-09-22,,,0,0,0,80,43,50
USC00041253,"CACHUMA LAKE, CA US",1953-09-23,,,0,0,0,90,42,48
USC00041253,"CACHUMA LAKE, CA US",1953-09-24,,,0,0,0,90,42,48
USC00041253,"CACHUMA LAKE, CA US",1953-09-25,,,0,0,0,80,45,50
USC00041253,"CACHUMA LAKE, CA US",1953-09-26,,,0,0,0,80,44,48
USC00041253,"CACHUMA LAKE, CA US",1953-09-27,,,0,0,0,81,46,51
USC00041253,"CACHUMA LAKE, CA US",1953-09-28,,,0,0,0,87,51,58
USC00041253,"CACHUMA LAKE, CA US",1953-09-29,,,0,0,0,85,44,56
USC00041253,"CACHUMA LAKE, CA US",1953-09-30,,,0,0,0,81,42,56
USC00041253,"CACHUMA LAKE, CA US",1953-10-01,,,0,0,0,84,47,52
USC00041253,"CACHUMA LAKE, CA US",1953-10-02,,,0,0,0,86,38,54
USC00041253,"CACHUMA LAKE, CA US",1953-10-03,,,0,0,0,85,42,63
USC00041253,"CACHUMA LAKE, CA US",1953-10-04,,,0,0,0,97,50,64
USC00041253,"CACHUMA LAKE, CA US",1953-10-05,,,0,0,0,97,52,68
USC00041253,"CACHUMA LAKE, CA US",1953-10-06,,,0,0,0,97,52,68
USC00041253,"CACHUMA LAKE, CA US",1953-10-07,,,0,0,0,96,55,58
USC00041253,"CACHUMA LAKE, CA US",1953-10-08,,,0,0,0,95,44,50
USC00041253,"CACHUMA LAKE, CA US",1953-10-09,,,0,0,0,93,39,56
USC00041253,"CACHUMA LAKE, CA US",1953-10-10,,,0,0,0,89,36,50
USC00041253,"CACHUMA LAKE, CA US",1953-10-11,,,0,0,0,80,50,60
USC00041253,"CACHUMA LAKE, CA US",1953-10-12,,,0,0,0,80,38,44
USC00041253,"CACHUMA LAKE, CA US",1953-10-13,,,0,0,0,75,41,50
USC00041253,"CACHUMA LAKE, CA US",1953-10-14,,,0,0,0,68,40,48
USC00041253,"CACHUMA LAKE, CA US",1953-10-15,,,0,0,0,74,36,50
USC00041253,"CACHUMA LAKE, CA US",1953-10-16,,,0,0,0,76,42,52
USC00041253,"CACHUMA LAKE, CA US",1953-10-17,,,0,0,0,75,39,50
USC00041253,"CACHUMA LAKE, CA US",1953-10-18,,,0,0,0,76,40,52
USC00041253,"CACHUMA LAKE, CA US",1953-10-19,,,0,0,0,78,42,52
USC00041253,"CACHUMA LAKE, CA US",1953-10-20,,,0,0,0,75,37,54
USC00041253,"CACHUMA LAKE, CA US",1953-10-21,,,0,0,0,76,36,40
USC00041253,"CACHUMA LAKE, CA US",1953-10-22,,,0,0,0,78,34,48
USC00041253,"CACHUMA LAKE, CA US",1953-10-23,,,0,0,0,70,34,46
USC00041253,"CACHUMA LAKE, CA US",1953-10-24,,,0,0,0,72,32,40
USC00041253,"CACHUMA LAKE, CA US",1953-10-25,,,0,0,0,76,34,42
USC00041253,"CACHUMA LAKE, CA US",1953-10-26,,,0,0,0,80,42,50
USC00041253,"CACHUMA LAKE, CA US",1953-10-27,,,0,0,0,83,42,52
USC00041253,"CACHUMA LAKE, CA US",1953-10-28,,,0,0,0,86,40,50
USC00041253,"CACHUMA LAKE, CA US",1953-10-29,,,0,0,0,85,38,48
USC00041253,"CACHUMA LAKE, CA US",1953-10-30,,,0,0,0,85,37,52
USC00041253,"CACHUMA LAKE, CA US",1953-10-31,,,0,0,0,80,38,60
USC00041253,"CACHUMA LAKE, CA US",1953-11-01,,,0,0,0,88,48,56
USC00041253,"CACHUMA LAKE, CA US",1953-11-02,,,0,0,0,70,47,52
USC00041253,"CACHUMA LAKE, CA US",1953-11-03,,,0,0,0,78,40,48
USC00041253,"CACHUMA LAKE, CA US",1953-11-04,,,0,0,0,72,40,46
USC00041253,"CACHUMA LAKE, CA US",1953-11-05,,,0.15,0,0,65,40,50
USC00041253,"CACHUMA LAKE, CA US",1953-11-06,,,0,0,0,66,41,44
USC00041253,"CACHUMA LAKE, CA US",1953-11-07,,,0,0,0,68,40,42
USC00041253,"CACHUMA LAKE, CA US",1953-11-08,,,0,0,0,80,37,58
USC00041253,"CACHUMA LAKE, CA US",1953-11-09,,,0,0,0,80,35,50
USC00041253,"CACHUMA LAKE, CA US",1953-11-10,,,0,0,0,76,52,60
USC00041253,"CACHUMA LAKE, CA US",1953-11-11,,,0,0,0,74,42,60
USC00041253,"CACHUMA LAKE, CA US",1953-11-12,,,0,0,0,75,42,54
USC00041253,"CACHUMA LAKE, CA US",1953-11-13,,,0,0,0,73,37,52
USC00041253,"CACHUMA LAKE, CA US",1953-11-14,,,2.5,0,0,70,42,50
USC00041253,"CACHUMA LAKE, CA US",1953-11-15,,,0,0,0,71,40,52
USC00041253,"CACHUMA LAKE, CA US",1953-11-16,,,0,0,0,71,40,51
USC00041253,"CACHUMA LAKE, CA US",1953-11-17,,,0,0,0,69,42,52
USC00041253,"CACHUMA LAKE, CA US",1953-11-18,,,0,0,0,60,40,51
USC00041253,"CACHUMA LAKE, CA US",1953-11-19,,,0,0,0,64,29,40
USC00041253,"CACHUMA LAKE, CA US",1953-11-20,,,0.08,0,0,65,35,52
USC00041253,"CACHUMA LAKE, CA US",1953-11-21,,,0,0,0,65,30,51
USC00041253,"CACHUMA LAKE, CA US",1953-11-22,,,0,0,0,78,33,42
USC00041253,"CACHUMA LAKE, CA US",1953-11-23,,,0,0,0,81,35,44
USC00041253,"CACHUMA LAKE, CA US",1953-11-24,,,0,0,0,80,37,42
USC00041253,"CACHUMA LAKE, CA US",1953-11-25,,,0,0,0,82,43,45
USC00041253,"CACHUMA LAKE, CA US",1953-11-26,,,0,0,0,83,45,47
USC00041253,"CACHUMA LAKE, CA US",1953-11-27,,,0,0,0,84,44,52
USC00041253,"CACHUMA LAKE, CA US",1953-11-28,,,0,0,0,86,46,54
USC00041253,"CACHUMA LAKE, CA US",1953-11-29,,,0,0,0,85,44,52
USC00041253,"CACHUMA LAKE, CA US",1953-11-30,,,0,0,0,85,39,54
USC00041253,"CACHUMA LAKE, CA US",1953-12-01,,,0,0,0,66,35,42
USC00041253,"CACHUMA LAKE, CA US",1953-12-02,,,0,0,0,67,37,42
USC00041253,"CACHUMA LAKE, CA US",1953-12-03,,,0,0,0,70,34,41
USC00041253,"CACHUMA LAKE, CA US",1953-12-04,,,0.25,0,0,62,34,50
USC00041253,"CACHUMA LAKE, CA US",1953-12-05,,,0,0,0,57,27,42
USC00041253,"CACHUMA LAKE, CA US",1953-12-06,,,0,0,0,65,26,38
USC00041253,"CACHUMA LAKE, CA US",1953-12-07,,,0,0,0,62,29,41
USC00041253,"CACHUMA LAKE, CA US",1953-12-08,,,0,0,0,64,29,33
USC00041253,"CACHUMA LAKE, CA US",1953-12-09,,,0,0,0,65,29,38
USC00041253,"CACHUMA LAKE, CA US",1953-12-10,,,0,0,0,70,30,34
USC00041253,"CACHUMA LAKE, CA US",1953-12-11,,,0,0,0,70,29,33
USC00041253,"CACHUMA LAKE, CA US",1953-12-12,,,0,0,0,70,31,34
USC00041253,"CACHUMA LAKE, CA US",1953-12-13,,,0,0,0,74,32,36
USC00041253,"CACHUMA LAKE, CA US",1953-12-14,,,0,0,0,78,36,41
USC00041253,"CACHUMA LAKE, CA US",1953-12-15,,,0,0,0,80,41,52
